Gmt time,Open,High,Low,Close,Volume,slowk,slowd,macdhist,RSI,WILLR
20.02.2015 00:00:00.000,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,140896400.0,0.962224779845135,0.9650238743052099,0.07396338432040654,0.6290683363083213,-0.0066812419996148485
23.02.2015 00:00:00.000,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,74411100.0,0.9664582259996359,0.9616002551661792,0.06669176795525951,0.6280054597166527,-0.013666871739258887
24.02.2015 00:00:00.000,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,72472300.0,0.9769508966895113,0.9685446341780941,0.06107958146912309,0.6410678629247759,-0.028103659604272458
25.02.2015 00:00:00.000,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,73061700.0,0.9425400047162509,0.961983042468466,0.05168480824114465,0.6338769116515833,-0.07530866058073778
26.02.2015 00:00:00.000,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,72697900.0,0.866883543537255,0.9287914816476724,0.039847101940080475,0.6234169331236387,-0.10617283485481556
27.02.2015 00:00:00.000,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,108076000.0,0.7296983319248944,0.8463739600594669,0.02400850704623534,0.593063689865219,-0.1950618074681355
02.03.2015 00:00:00.000,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,87491400.0,0.7445398901022464,0.7803739218547986,0.019520438323147316,0.6289977840108876,-0.03306872700336863
03.03.2015 00:00:00.000,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,110325800.0,0.7198476733671835,0.7313619651314412,0.008297476516475211,0.5921613810029527,-0.17472850797217712
04.03.2015 00:00:00.000,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,114497200.0,0.6790113259604459,0.7144662964766252,-0.006704936438297659,0.5562720549151889,-0.3814057184220051
05.03.2015 00:00:00.000,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,76873000.0,0.516170734596366,0.6383432446413317,-0.016126858404112054,0.5636327849830998,-0.5071207484176115
06.03.2015 00:00:00.000,209.4199981689453,209.94000244140625,207.10000610351562,207.5,188128000.0,0.31514080822431884,0.5034409562603769,-0.04187831535560431,0.4582764902441515,-0.9221801665404996
09.03.2015 00:00:00.000,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,89818900.0,0.2544027778254227,0.3619047735487025,-0.05204103108318643,0.48820929301974414,-0.7548648528298526
10.03.2015 00:00:00.000,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,157121300.0,0.10998934218811639,0.22651097607928594,-0.07884039194231499,0.39567347139372244,-0.9931596492363313
11.03.2015 00:00:00.000,205.2899932861328,205.5,204.39999389648438,204.5,110145700.0,0.08840127131800064,0.1509311304438466,-0.09597553874949341,0.38452704976485985,-0.9872441383176043
12.03.2015 00:00:00.000,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,93993500.0,0.12418350321011815,0.10752470557207841,-0.08628049089786123,0.47139360947252634,-0.6556111972876765
