Gmt time,Open,High,Low,Close,Volume
01.01.2020 00:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 04:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 08:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 12:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 16:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 20:00:00.000,0.70137,0.70192,0.70048,0.70182,3360.07
02.01.2020 00:00:00.000,0.70188,0.70195,0.70055,0.70058,11770.590100000001
02.01.2020 04:00:00.000,0.70058,0.70079,0.69950,0.70003,9790.2901
02.01.2020 08:00:00.000,0.70003,0.70062,0.69826,0.69843,11651.18
02.01.2020 12:00:00.000,0.69844,0.70030,0.69830,0.70021,21567.8897
02.01.2020 16:00:00.000,0.70023,0.70025,0.69782,0.69814,12344.6399
02.01.2020 20:00:00.000,0.69814,0.69910,0.69796,0.69829,6461.48
03.01.2020 00:00:00.000,0.69828,0.69862,0.69623,0.69678,17648.3796
03.01.2020 04:00:00.000,0.69679,0.69712,0.69518,0.69539,12456.4699
03.01.2020 08:00:00.000,0.69539,0.69588,0.69299,0.69319,15410.8599
03.01.2020 12:00:00.000,0.69319,0.69623,0.69307,0.69549,21022.979900000002
03.01.2020 16:00:00.000,0.69551,0.69650,0.69526,0.69581,14920.6599
03.01.2020 20:00:00.000,0.69582,0.69582,0.69444,0.69456,3622.4899000000005
04.01.2020 00:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 04:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 08:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 12:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 16:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 20:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 00:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 04:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 08:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 12:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 16:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 20:00:00.000,0.69416,0.69445,0.69322,0.69432,6039.6498
06.01.2020 00:00:00.000,0.69432,0.69556,0.69355,0.69417,15974.7202
